scc_size,number_of_edges_inside_scc,number_of_edges_to_other_sccs,scc_largest_path_sum,scc_longest_dfs_path,outdegree_inside_scc,outdegree_outside_scc,indegree_inside_scc,longest_path_using_dfs_paths,first_dfs_path_used,longest_path
12,28,4,13,11,2,0,3,10,9,11
12,28,5,14,11,2,0,3,11,9,12
12,28,5,13,11,2,0,3,10,9,11
12,28,6,14,11,2,0,3,11,9,12
10,21,0,10,9,2,0,2,9,9,9
10,21,1,11,9,2,0,2,9,9,10
10,21,1,11,9,2,0,2,9,9,10
10,21,2,11,9,2,0,2,9,9,10
11,26,1,12,11,2,0,3,11,11,12
11,26,1,12,11,2,0,3,11,11,11
11,26,2,12,11,2,0,3,11,11,12
11,25,0,11,10,2,0,3,9,9,10
11,25,1,12,10,2,0,3,9,9,10
11,25,1,12,10,2,0,3,9,9,10
11,25,2,12,10,2,0,3,9,9,10
12,31,0,12,11,2,0,4,10,10,12
12,31,1,13,11,2,0,4,10,10,12
12,31,1,13,11,2,0,4,10,10,12
12,31,2,13,11,2,0,4,10,10,12
12,31,1,13,11,2,0,4,10,10,12
12,31,2,13,11,2,0,4,10,10,12
12,31,2,13,11,2,0,4,10,10,12
12,31,3,13,11,2,0,4,10,10,12
11,23,0,11,9,2,0,2,9,9,9
11,23,1,12,9,2,0,2,9,9,10
11,23,2,12,9,2,0,2,9,9,10
11,23,3,12,9,2,0,2,9,9,10
12,28,0,12,11,2,0,3,11,11,11
12,28,1,13,11,2,0,3,11,11,12
12,28,1,13,11,2,0,3,11,11,11
12,28,2,13,11,2,0,3,11,11,12
12,28,2,13,11,2,0,3,12,11,12
12,28,3,13,11,2,0,3,12,11,12
12,28,3,13,11,2,0,3,12,11,12
12,28,4,13,11,2,0,3,12,11,12
12,27,0,12,10,2,0,3,9,9,10
12,27,1,13,10,2,0,3,9,9,10
12,27,2,13,10,2,0,3,9,8,10
12,27,3,13,10,2,0,3,9,8,10
13,33,0,13,11,2,0,4,10,10,12
13,33,1,14,11,2,0,4,10,10,12
13,33,1,14,11,2,0,4,10,10,12
13,33,2,14,11,2,0,4,10,10,12
13,33,2,14,11,2,0,4,11,10,12
13,33,3,14,11,2,0,4,11,10,12
13,33,3,14,11,2,0,4,11,10,12
13,33,4,14,11,2,0,4,11,10,12
10,21,3,11,9,2,0,2,10,9,10
10,21,4,12,9,2,0,2,11,9,11
10,21,4,11,9,2,0,2,10,9,10
10,21,5,12,9,2,0,2,11,9,11
11,26,3,12,11,2,0,3,11,10,11
11,26,4,13,11,2,0,3,12,10,13
11,26,4,12,11,2,0,3,11,10,11
11,26,5,13,11,2,0,3,12,10,13
11,26,5,13,11,2,0,3,12,10,13
11,26,6,13,11,2,0,3,12,10,13
11,25,3,12,10,2,0,3,10,9,10
11,25,4,13,10,2,0,3,11,9,11
11,25,4,12,10,2,0,3,10,9,10
11,25,5,13,10,2,0,3,11,9,11
12,31,3,13,11,2,0,4,11,10,12
12,31,4,14,11,2,0,4,12,10,13
12,31,4,13,11,2,0,4,11,10,12
12,31,5,14,11,2,0,4,12,10,13
12,31,4,13,11,2,0,4,11,10,12
12,31,5,14,11,2,0,4,12,10,13
12,31,5,13,11,2,0,4,11,10,12
12,31,6,14,11,2,0,4,12,10,13
11,23,3,12,9,2,0,2,10,9,10
11,23,4,13,9,2,0,2,11,9,11
11,23,5,12,9,2,0,2,10,9,10
11,23,6,13,9,2,0,2,11,9,11
12,28,3,13,11,2,0,3,11,10,11
12,28,4,14,11,2,0,3,12,10,13
12,28,4,13,11,2,0,3,11,10,11
12,28,5,14,11,2,0,3,12,10,13
12,28,5,13,11,2,0,3,12,11,12
12,28,6,14,11,2,0,3,12,10,13
12,28,6,13,11,2,0,3,12,11,12
12,28,7,14,11,2,0,3,12,10,13
12,27,3,13,10,2,0,3,10,9,10
12,27,4,14,10,2,0,3,11,9,11
12,27,5,13,10,2,0,3,10,9,10
12,27,6,14,10,2,0,3,11,9,11
13,33,3,14,11,2,0,4,11,10,12
13,33,4,15,11,2,0,4,12,10,13
13,33,4,14,11,2,0,4,11,10,12
13,33,5,15,11,2,0,4,12,10,13
13,33,5,14,11,2,0,4,11,10,12
13,33,6,15,11,2,0,4,12,10,13
13,33,6,14,11,2,0,4,11,10,12
13,33,7,15,11,2,0,4,12,10,13
9,18,2,10,7,2,0,1,8,7,10
9,18,3,10,7,2,0,1,8,7,10
9,18,2,11,7,2,0,1,9,7,11
9,18,3,11,7,2,0,1,9,7,11
11,24,0,11,10,2,0,2,10,10,11
11,24,1,12,10,2,0,2,10,10,12
11,24,1,12,10,2,0,2,10,10,11
11,24,2,12,10,2,0,2,10,10,12
12,30,1,13,12,2,0,3,12,11,13
12,30,1,13,12,2,0,3,12,11,12
12,30,2,13,12,2,0,3,12,11,13
12,30,1,13,12,2,0,3,12,11,13
12,30,2,13,12,2,0,3,12,11,13
12,30,2,13,12,2,0,3,12,11,13
12,30,3,13,12,2,0,3,12,11,13
10,20,2,11,7,2,0,1,8,7,10
10,20,3,11,7,2,0,1,8,7,10
10,20,3,12,7,2,0,1,9,7,11
10,20,4,12,7,2,0,1,9,7,11
11,25,2,12,11,2,0,2,11,10,12
11,25,3,12,11,2,0,2,11,10,12
11,25,3,12,11,2,0,2,11,10,12
11,25,4,12,11,2,0,2,11,10,12
11,25,3,13,11,2,0,2,12,10,13
11,25,4,13,11,2,0,2,12,10,13
11,25,4,13,11,2,0,2,12,10,13
11,25,5,13,11,2,0,2,12,10,13
12,26,0,12,10,2,0,2,10,10,11
12,26,1,13,10,2,0,2,10,10,12
12,26,2,13,10,2,0,2,10,10,11
12,26,3,13,10,2,0,2,10,10,12
13,32,0,13,13,2,0,3,12,12,13
13,32,1,14,13,2,0,3,12,11,14
13,32,1,14,13,2,0,3,12,12,13
13,32,2,14,13,2,0,3,12,11,14
13,32,2,14,13,2,0,3,12,11,13
13,32,3,14,13,2,0,3,12,11,14
13,32,3,14,13,2,0,3,12,11,13
13,32,4,14,13,2,0,3,12,11,14
9,18,4,10,7,2,0,1,8,7,10
9,18,5,11,7,2,0,1,8,6,10
9,18,4,11,7,2,0,1,9,7,11
9,18,5,11,7,2,0,1,9,7,11
11,24,2,12,10,2,0,2,10,10,11
11,24,3,13,10,2,0,2,10,10,13
11,24,3,12,10,2,0,2,10,10,11
11,24,4,13,10,2,0,2,10,10,13
12,30,2,13,12,2,0,3,12,12,12
12,30,3,14,12,2,0,3,13,11,14
12,30,3,13,12,2,0,3,12,11,12
12,30,4,14,12,2,0,3,13,11,14
12,30,3,13,12,2,0,3,12,11,13
12,30,4,14,12,2,0,3,13,11,14
12,30,4,13,12,2,0,3,12,11,13
12,30,5,14,12,2,0,3,13,11,14
10,20,4,11,7,2,0,1,8,7,10
10,20,5,12,7,2,0,1,8,6,10
10,20,5,12,7,2,0,1,9,7,11
10,20,6,12,7,2,0,1,9,7,11
11,25,4,12,11,2,0,2,11,10,12
11,25,5,13,11,2,0,2,12,10,13
11,25,5,12,11,2,0,2,11,10,12
11,25,6,13,11,2,0,2,12,10,13
11,25,5,13,11,2,0,2,12,10,13
11,25,6,13,11,2,0,2,12,10,13
11,25,6,13,11,2,0,2,12,10,13
11,25,7,13,11,2,0,2,12,10,13
12,26,2,13,10,2,0,2,10,10,11
12,26,3,14,10,2,0,2,10,10,13
12,26,4,13,10,2,0,2,10,10,11
12,26,5,14,10,2,0,2,10,10,13
13,32,2,14,13,2,0,3,12,12,13
13,32,3,15,13,2,0,3,13,11,15
13,32,3,14,13,2,0,3,12,12,13
13,32,4,15,13,2,0,3,13,11,15
13,32,4,14,13,2,0,3,12,11,13
13,32,5,15,13,2,0,3,13,11,15
13,32,5,14,13,2,0,3,12,11,13
13,32,6,15,13,2,0,3,13,11,15
11,24,0,11,10,2,0,2,10,10,11
11,24,1,12,10,2,0,2,10,10,12
11,24,1,12,10,2,0,2,11,10,12
11,24,2,12,10,2,0,2,11,10,12
12,30,0,12,12,2,0,3,11,11,12
12,30,1,13,12,2,0,3,11,11,13
12,30,1,13,12,2,0,3,11,11,13
12,30,2,13,12,2,0,3,11,11,13
12,30,1,13,12,2,0,3,12,11,13
12,30,2,13,12,2,0,3,12,11,13
12,30,2,13,12,2,0,3,12,11,13
12,30,3,13,12,2,0,3,12,11,13
12,28,1,13,12,2,0,3,12,12,12
12,28,1,13,12,2,0,3,12,12,12
12,28,2,13,12,2,0,3,12,12,12
13,35,0,13,11,2,0,4,10,10,13
13,35,1,14,11,2,0,4,10,10,14
13,35,1,14,11,2,0,4,10,10,13
13,35,2,14,11,2,0,4,10,10,14
13,35,1,14,11,2,0,4,10,10,14
13,35,2,14,11,2,0,4,10,10,14
13,35,2,14,11,2,0,4,10,10,14
13,35,3,14,11,2,0,4,10,10,14
12,26,0,12,10,2,0,2,10,10,11
12,26,1,13,10,2,0,2,10,10,12
12,26,2,13,10,2,0,2,11,10,12
12,26,3,13,10,2,0,2,11,10,12
13,32,0,13,12,2,0,3,12,12,13
13,32,1,14,12,2,0,3,12,12,13
13,32,1,14,12,2,0,3,12,12,13
13,32,2,14,12,2,0,3,12,12,13
13,32,2,14,12,2,0,3,12,11,14
13,32,3,14,12,2,0,3,12,11,14
13,32,3,14,12,2,0,3,12,11,14
13,32,4,14,12,2,0,3,12,11,14
13,30,0,13,12,2,0,3,12,12,12
13,30,1,14,12,2,0,3,12,12,12
13,30,2,14,12,2,0,3,13,12,13
13,30,3,14,12,2,0,3,13,12,13
14,37,0,14,13,2,0,4,12,12,14
14,37,1,15,13,2,0,4,12,12,14
14,37,1,15,13,2,0,4,12,11,14
14,37,2,15,13,2,0,4,12,11,14
14,37,2,15,13,2,0,4,13,12,15
14,37,3,15,13,2,0,4,13,12,15
14,37,3,15,13,2,0,4,13,12,15
14,37,4,15,13,2,0,4,13,12,15
11,24,3,12,10,2,0,2,10,10,12
11,24,4,13,10,2,0,2,10,8,13
11,24,4,12,10,2,0,2,11,10,12
11,24,5,13,10,2,0,2,11,10,13
12,30,3,13,12,2,0,3,11,10,13
12,30,4,14,12,2,0,3,12,10,14
12,30,4,13,12,2,0,3,11,10,13
12,30,5,14,12,2,0,3,12,10,14
12,30,4,13,12,2,0,3,12,11,13
12,30,5,14,12,2,0,3,12,10,14
12,30,5,13,12,2,0,3,12,11,13
12,30,6,14,12,2,0,3,12,10,14
12,28,3,13,12,2,0,3,12,11,12
12,28,4,14,12,2,0,3,13,11,13
12,28,4,13,12,2,0,3,12,11,12
12,28,5,14,12,2,0,3,13,11,13
13,35,3,14,11,2,0,4,11,10,14
13,35,4,15,11,2,0,4,12,10,15
13,35,4,14,11,2,0,4,11,10,14
13,35,5,15,11,2,0,4,12,10,15
13,35,4,14,11,2,0,4,11,10,14
13,35,5,15,11,2,0,4,12,10,15
13,35,5,14,11,2,0,4,11,10,14
13,35,6,15,11,2,0,4,12,10,15
12,26,3,13,10,2,0,2,10,10,12
12,26,4,14,10,2,0,2,10,8,13
12,26,5,13,10,2,0,2,11,10,12
12,26,6,14,10,2,0,2,11,10,13
13,32,3,14,12,2,0,3,12,12,14
13,32,4,15,12,2,0,3,12,10,15
13,32,4,14,12,2,0,3,12,12,14
13,32,5,15,12,2,0,3,12,10,15
13,32,5,14,12,2,0,3,12,11,14
13,32,6,15,12,2,0,3,12,10,15
13,32,6,14,12,2,0,3,12,11,14
13,32,7,15,12,2,0,3,12,10,15
13,30,3,14,12,2,0,3,12,11,12
13,30,4,15,12,2,0,3,13,11,13
13,30,5,14,12,2,0,3,13,12,13
13,30,6,15,12,2,0,3,13,11,13
14,37,3,15,13,2,0,4,12,11,15
14,37,4,16,13,2,0,4,13,11,16
14,37,4,15,13,2,0,4,12,11,15
14,37,5,16,13,2,0,4,13,11,16
14,37,5,15,13,2,0,4,13,12,15
14,37,6,16,13,2,0,4,13,11,16
14,37,6,15,13,2,0,4,13,12,15
14,37,7,16,13,2,0,4,13,11,16
10,24,0,10,8,3,0,1,6,6,10
10,24,1,11,8,3,0,1,6,6,11
11,26,0,11,9,3,0,1,7,7,11
11,26,1,12,9,3,0,1,7,7,12
11,28,0,11,11,3,0,2,6,6,11
11,28,1,12,11,3,0,2,6,6,12
11,28,1,12,11,3,0,2,7,6,11
11,28,2,12,11,3,0,2,7,6,12
12,30,0,12,12,3,0,2,7,7,12
12,30,1,13,12,3,0,2,7,7,13
12,30,1,13,12,3,0,2,7,6,12
12,30,2,13,12,3,0,2,7,6,13
11,28,0,11,11,3,0,2,6,6,11
11,28,1,12,11,3,0,2,6,6,11
12,30,0,12,12,3,0,2,7,7,11
12,30,1,13,12,3,0,2,7,7,12
12,33,0,12,12,3,0,3,6,6,12
12,33,1,13,12,3,0,3,6,6,13
12,33,1,13,12,3,0,3,7,6,12
12,33,2,13,12,3,0,3,7,6,13
13,35,0,13,13,3,0,3,7,7,13
13,35,1,14,13,3,0,3,7,7,14
13,35,1,14,13,3,0,3,7,6,13
13,35,2,14,13,3,0,3,7,6,14
11,26,0,11,8,3,0,1,6,6,10
11,26,1,12,8,3,0,1,6,6,11
12,29,0,12,9,3,0,1,6,6,11
12,29,1,13,9,3,0,1,6,6,12
12,30,0,12,11,3,0,2,6,6,11
12,30,1,13,11,3,0,2,6,6,12
12,30,1,13,11,3,0,2,7,6,11
12,30,2,13,11,3,0,2,7,6,12
13,33,0,13,12,3,0,2,6,6,12
13,33,1,14,12,3,0,2,6,6,13
13,33,1,14,12,3,0,2,7,6,12
13,33,2,14,12,3,0,2,7,6,13
12,30,0,12,11,3,0,2,6,6,11
12,30,1,13,11,3,0,2,6,6,11
13,33,0,13,13,3,0,2,6,6,11
13,33,1,14,13,3,0,2,6,6,12
13,35,0,13,12,3,0,3,6,6,12
13,35,1,14,12,3,0,3,6,6,13
13,35,1,14,12,3,0,3,7,6,12
13,35,2,14,12,3,0,3,7,6,13
14,38,0,14,13,3,0,3,6,6,13
14,38,1,15,13,3,0,3,6,6,14
14,38,1,15,13,3,0,3,7,6,13
14,38,2,15,13,3,0,3,7,6,14
10,24,2,11,8,3,0,1,6,6,10
10,24,3,12,8,3,0,1,6,4,12
11,26,2,12,9,3,0,1,7,7,11
11,26,3,13,9,3,0,1,7,7,13
11,28,2,12,11,3,0,2,6,6,11
11,28,3,13,11,3,0,2,6,4,13
11,28,3,12,11,3,0,2,7,6,11
11,28,4,13,11,3,0,2,7,6,13
12,30,2,13,12,3,0,2,7,7,12
12,30,3,14,12,3,0,2,7,7,14
12,30,3,13,12,3,0,2,7,6,12
12,30,4,14,12,3,0,2,7,6,14
11,28,2,12,11,3,0,2,6,6,11
11,28,3,13,11,3,0,2,6,4,12
12,30,2,13,12,3,0,2,7,7,11
12,30,3,14,12,3,0,2,7,7,13
12,33,2,13,12,3,0,3,6,6,12
12,33,3,14,12,3,0,3,6,4,14
12,33,3,13,12,3,0,3,7,6,12
12,33,4,14,12,3,0,3,7,6,14
13,35,2,14,13,3,0,3,7,7,13
13,35,3,15,13,3,0,3,7,7,15
13,35,3,14,13,3,0,3,7,6,13
13,35,4,15,13,3,0,3,7,6,15
11,26,2,12,8,3,0,1,6,6,10
11,26,3,13,8,3,0,1,6,4,12
12,29,2,13,9,3,0,1,6,6,11
12,29,3,14,9,3,0,1,6,4,13
12,30,2,13,11,3,0,2,6,6,11
12,30,3,14,11,3,0,2,6,4,13
12,30,3,13,11,3,0,2,7,6,11
12,30,4,14,11,3,0,2,7,6,13
13,33,2,14,12,3,0,2,6,6,12
13,33,3,15,12,3,0,2,6,4,14
13,33,3,14,12,3,0,2,7,6,12
13,33,4,15,12,3,0,2,7,6,14
12,30,2,13,11,3,0,2,6,6,11
12,30,3,14,11,3,0,2,6,4,12
13,33,2,14,13,3,0,2,6,6,11
13,33,3,15,13,3,0,2,6,4,13
13,35,2,14,12,3,0,3,6,6,12
13,35,3,15,12,3,0,3,6,4,14
13,35,3,14,12,3,0,3,7,6,12
13,35,4,15,12,3,0,3,7,6,14
14,38,2,15,13,3,0,3,6,6,13
14,38,3,16,13,3,0,3,6,4,15
14,38,3,15,13,3,0,3,7,6,13
14,38,4,16,13,3,0,3,7,6,15
11,28,0,11,11,3,0,2,6,6,11
11,28,1,12,11,3,0,2,6,6,11
12,30,0,12,12,3,0,2,7,7,12
12,30,1,13,12,3,0,2,7,7,12
12,33,0,12,12,3,0,3,6,6,12
12,33,1,13,12,3,0,3,6,6,13
12,33,1,13,12,3,0,3,6,6,13
12,33,2,13,12,3,0,3,6,6,13
13,35,0,13,13,3,0,3,7,7,13
13,35,1,14,13,3,0,3,7,7,13
13,35,1,14,13,3,0,3,7,7,14
13,35,2,14,13,3,0,3,7,7,14
12,32,0,12,11,3,0,3,6,6,11
12,32,1,13,11,3,0,3,6,6,11
13,34,0,13,12,3,0,3,7,7,12
13,34,1,14,12,3,0,3,7,7,12
13,38,0,13,13,3,0,4,6,6,13
13,38,1,14,13,3,0,4,6,6,13
13,38,1,14,13,3,0,4,6,6,13
13,38,2,14,13,3,0,4,6,6,13
14,40,0,14,14,3,0,4,7,7,14
14,40,1,15,14,3,0,4,7,7,14
14,40,1,15,14,3,0,4,7,7,14
14,40,2,15,14,3,0,4,7,7,14
12,30,0,12,11,3,0,2,6,6,11
12,30,1,13,11,3,0,2,6,6,11
13,33,0,13,13,3,0,2,6,6,12
13,33,1,14,13,3,0,2,6,6,13
13,35,0,13,12,3,0,3,6,6,13
13,35,1,14,12,3,0,3,6,6,13
13,35,1,14,12,3,0,3,6,6,13
13,35,2,14,12,3,0,3,6,6,13
14,38,0,14,13,3,0,3,6,6,14
14,38,1,15,13,3,0,3,6,6,15
14,38,1,15,13,3,0,3,6,6,14
14,38,2,15,13,3,0,3,6,6,15
13,34,0,13,11,3,0,3,6,6,11
13,34,1,14,11,3,0,3,6,6,11
14,37,0,14,13,3,0,3,6,6,13
14,37,1,15,13,3,0,3,6,6,13
14,40,0,14,13,3,0,4,6,6,13
14,40,1,15,13,3,0,4,6,6,13
14,40,1,15,13,3,0,4,6,6,13
14,40,2,15,13,3,0,4,6,6,13
15,43,0,15,15,3,0,4,6,6,15
15,43,1,16,15,3,0,4,6,6,15
15,43,1,16,15,3,0,4,6,6,15
15,43,2,16,15,3,0,4,6,6,15
11,28,3,12,11,3,0,2,6,6,12
11,28,4,13,11,3,0,2,6,4,13
12,30,3,13,12,3,0,2,7,7,13
12,30,4,14,12,3,0,2,7,7,14
12,33,3,13,12,3,0,3,6,6,13
12,33,4,14,12,3,0,3,6,4,14
12,33,4,13,12,3,0,3,6,6,13
12,33,5,14,12,3,0,3,6,4,14
13,35,3,14,13,3,0,3,7,7,14
13,35,4,15,13,3,0,3,7,7,15
13,35,4,14,13,3,0,3,7,7,14
13,35,5,15,13,3,0,3,7,7,15
12,32,3,13,11,3,0,3,6,6,12
12,32,4,14,11,3,0,3,6,4,13
13,34,3,14,12,3,0,3,7,7,13
13,34,4,15,12,3,0,3,7,7,14
13,38,3,14,13,3,0,4,6,6,14
13,38,4,15,13,3,0,4,6,4,15
13,38,4,14,13,3,0,4,6,6,14
13,38,5,15,13,3,0,4,6,4,15
14,40,3,15,14,3,0,4,7,7,15
14,40,4,16,14,3,0,4,7,7,16
14,40,4,15,14,3,0,4,7,7,15
14,40,5,16,14,3,0,4,7,7,16
12,30,3,13,11,3,0,2,6,6,12
12,30,4,14,11,3,0,2,6,4,13
13,33,3,14,13,3,0,2,6,6,13
13,33,4,15,13,3,0,2,6,4,14
13,35,3,14,12,3,0,3,6,6,13
13,35,4,15,12,3,0,3,6,4,14
13,35,4,14,12,3,0,3,6,6,13
13,35,5,15,12,3,0,3,6,4,14
14,38,3,15,13,3,0,3,6,6,14
14,38,4,16,13,3,0,3,6,4,16
14,38,4,15,13,3,0,3,6,6,14
14,38,5,16,13,3,0,3,6,4,16
13,34,3,14,11,3,0,3,6,6,12
13,34,4,15,11,3,0,3,6,4,13
14,37,3,15,13,3,0,3,6,6,13
14,37,4,16,13,3,0,3,6,4,14
14,40,3,15,13,3,0,4,6,6,14
14,40,4,16,13,3,0,4,6,4,15
14,40,4,15,13,3,0,4,6,6,14
14,40,5,16,13,3,0,4,6,4,15
15,43,3,16,15,3,0,4,6,6,15
15,43,4,17,15,3,0,4,6,4,16
15,43,4,16,15,3,0,4,6,6,15
15,43,5,17,15,3,0,4,6,4,16
11,27,0,11,8,3,0,1,6,6,11
11,27,1,12,8,3,0,1,6,6,12
12,29,0,12,9,3,0,1,7,7,12
12,29,1,13,9,3,0,1,7,7,13
12,32,0,12,12,3,0,2,6,6,12
12,32,1,13,12,3,0,2,6,6,12
12,32,1,13,12,3,0,2,6,5,13
12,32,2,13,12,3,0,2,6,5,13
13,34,0,13,13,3,0,2,7,7,13
13,34,1,14,13,3,0,2,7,7,13
13,34,1,14,13,3,0,2,7,7,14
13,34,2,14,13,3,0,2,7,7,14
12,31,0,12,12,3,0,2,6,6,12
12,31,1,13,12,3,0,2,6,6,13
13,33,0,13,13,3,0,2,7,7,12
13,33,1,14,13,3,0,2,7,7,13
13,37,0,13,13,3,0,3,6,6,13
13,37,1,14,13,3,0,3,6,5,14
13,37,1,14,13,3,0,3,6,5,14
13,37,2,14,13,3,0,3,6,5,14
14,39,0,14,14,3,0,3,6,6,14
14,39,1,15,14,3,0,3,6,5,15
14,39,1,15,14,3,0,3,6,5,14
14,39,2,15,14,3,0,3,6,5,15
12,29,0,12,8,3,0,1,6,6,11
12,29,1,13,8,3,0,1,6,6,12
13,32,0,13,9,3,0,1,6,6,12
13,32,1,14,9,3,0,1,6,6,13
13,34,0,13,12,3,0,2,6,6,13
13,34,1,14,12,3,0,2,6,6,14
13,34,1,14,12,3,0,2,6,5,13
13,34,2,14,12,3,0,2,6,5,14
14,37,0,14,13,3,0,2,6,6,14
14,37,1,15,13,3,0,2,6,6,15
14,37,1,15,13,3,0,2,6,5,14
14,37,2,15,13,3,0,2,6,5,15
13,33,0,13,12,3,0,2,6,6,12
13,33,1,14,12,3,0,2,6,6,13
14,36,0,14,14,3,0,2,6,6,13
14,36,1,15,14,3,0,2,6,6,14
14,39,0,14,13,3,0,3,6,6,14
14,39,1,15,13,3,0,3,6,5,14
14,39,1,15,13,3,0,3,6,5,14
14,39,2,15,13,3,0,3,6,5,14
15,42,0,15,15,3,0,3,6,6,15
15,42,1,16,15,3,0,3,6,5,16
15,42,1,16,15,3,0,3,6,5,15
15,42,2,16,15,3,0,3,6,5,16
11,27,2,12,8,3,0,1,6,6,12
11,27,3,13,8,3,0,1,6,4,13
12,29,2,13,9,3,0,1,7,7,13
12,29,3,14,9,3,0,1,7,7,14
12,32,2,13,12,3,0,2,6,6,13
12,32,3,14,12,3,0,2,6,4,14
12,32,3,13,12,3,0,2,6,5,13
12,32,4,14,12,3,0,2,6,4,14
13,34,2,14,13,3,0,2,7,7,14
13,34,3,15,13,3,0,2,7,7,15
13,34,3,14,13,3,0,2,7,7,14
13,34,4,15,13,3,0,2,7,7,15
12,31,2,13,12,3,0,2,6,6,12
12,31,3,14,12,3,0,2,6,4,14
13,33,2,14,13,3,0,2,7,7,13
13,33,3,15,13,3,0,2,7,7,14
13,37,2,14,13,3,0,3,6,6,14
13,37,3,15,13,3,0,3,7,5,15
13,37,3,14,13,3,0,3,6,5,14
13,37,4,15,13,3,0,3,7,5,15
14,39,2,15,14,3,0,3,6,6,15
14,39,3,16,14,3,0,3,7,5,16
14,39,3,15,14,3,0,3,6,5,15
14,39,4,16,14,3,0,3,7,5,16
12,29,2,13,8,3,0,1,6,6,12
12,29,3,14,8,3,0,1,6,4,13
13,32,2,14,9,3,0,1,6,6,13
13,32,3,15,9,3,0,1,6,4,14
13,34,2,14,12,3,0,2,6,6,14
13,34,3,15,12,3,0,2,6,4,15
13,34,3,14,12,3,0,2,6,5,14
13,34,4,15,12,3,0,2,6,4,15
14,37,2,15,13,3,0,2,6,6,15
14,37,3,16,13,3,0,2,6,4,16
14,37,3,15,13,3,0,2,6,5,15
14,37,4,16,13,3,0,2,6,4,16
13,33,2,14,12,3,0,2,6,6,12
13,33,3,15,12,3,0,2,6,4,14
14,36,2,15,14,3,0,2,6,6,13
14,36,3,16,14,3,0,2,6,4,15
14,39,2,15,13,3,0,3,6,6,14
14,39,3,16,13,3,0,3,7,5,15
14,39,3,15,13,3,0,3,6,5,14
14,39,4,16,13,3,0,3,7,5,15
15,42,2,16,15,3,0,3,6,6,15
15,42,3,17,15,3,0,3,7,5,17
15,42,3,16,15,3,0,3,6,5,15
15,42,4,17,15,3,0,3,7,5,17
12,31,0,12,12,3,0,2,6,6,12
12,31,1,13,12,3,0,2,6,6,13
13,33,0,13,13,3,0,2,7,7,13
13,33,1,14,13,3,0,2,7,7,13
13,37,0,13,13,3,0,3,6,6,13
13,37,1,14,13,3,0,3,6,6,14
13,37,1,14,13,3,0,3,6,6,14
13,37,2,14,13,3,0,3,6,6,14
14,39,0,14,14,3,0,3,7,7,14
14,39,1,15,14,3,0,3,7,7,14
14,39,1,15,14,3,0,3,7,7,14
14,39,2,15,14,3,0,3,7,7,14
13,35,0,13,12,3,0,3,6,6,13
13,35,1,14,12,3,0,3,6,6,13
14,37,0,14,13,3,0,3,7,7,13
14,37,1,15,13,3,0,3,7,7,13
14,42,0,14,14,3,0,4,6,6,14
14,42,1,15,14,3,0,4,6,5,15
14,42,1,15,14,3,0,4,6,5,14
14,42,2,15,14,3,0,4,6,5,15
15,44,0,15,15,3,0,4,6,6,15
15,44,1,16,15,3,0,4,6,5,15
15,44,1,16,15,3,0,4,6,5,15
15,44,2,16,15,3,0,4,6,5,15
13,33,0,13,12,3,0,2,6,6,12
13,33,1,14,12,3,0,2,6,6,13
14,36,0,14,14,3,0,2,6,6,13
14,36,1,15,14,3,0,2,6,6,13
14,39,0,14,13,3,0,3,6,6,14
14,39,1,15,13,3,0,3,6,6,14
14,39,1,15,13,3,0,3,6,6,14
14,39,2,15,13,3,0,3,6,6,14
15,42,0,15,15,3,0,3,6,6,15
15,42,1,16,15,3,0,3,6,6,16
15,42,1,16,15,3,0,3,6,6,15
15,42,2,16,15,3,0,3,6,6,16
14,37,0,14,12,3,0,3,6,6,13
14,37,1,15,12,3,0,3,6,6,13
15,40,0,15,14,3,0,3,6,6,14
15,40,1,16,14,3,0,3,6,6,14
15,44,0,15,14,3,0,4,6,6,15
15,44,1,16,14,3,0,4,6,5,15
15,44,1,16,14,3,0,4,6,5,15
15,44,2,16,14,3,0,4,6,5,15
16,47,0,16,15,3,0,4,6,6,16
16,47,1,17,15,3,0,4,6,5,16
16,47,1,17,15,3,0,4,6,5,16
16,47,2,17,15,3,0,4,6,5,16
12,31,3,13,12,3,0,2,6,6,13
12,31,4,14,12,3,0,2,6,4,14
13,33,3,14,13,3,0,2,7,7,13
13,33,4,15,13,3,0,2,7,7,14
13,37,3,14,13,3,0,3,6,6,14
13,37,4,15,13,3,0,3,6,4,15
13,37,4,14,13,3,0,3,6,6,14
13,37,5,15,13,3,0,3,6,4,15
14,39,3,15,14,3,0,3,7,7,15
14,39,4,16,14,3,0,3,7,7,16
14,39,4,15,14,3,0,3,7,7,15
14,39,5,16,14,3,0,3,7,7,16
13,35,3,14,12,3,0,3,6,6,13
13,35,4,15,12,3,0,3,6,4,14
14,37,3,15,13,3,0,3,7,7,13
14,37,4,16,13,3,0,3,7,7,14
14,42,3,15,14,3,0,4,6,6,15
14,42,4,16,14,3,0,4,7,5,16
14,42,4,15,14,3,0,4,6,5,15
14,42,5,16,14,3,0,4,7,5,16
15,44,3,16,15,3,0,4,6,6,16
15,44,4,17,15,3,0,4,7,5,17
15,44,4,16,15,3,0,4,6,5,16
15,44,5,17,15,3,0,4,7,5,17
13,33,3,14,12,3,0,2,6,6,13
13,33,4,15,12,3,0,2,6,4,14
14,36,3,15,14,3,0,2,6,6,14
14,36,4,16,14,3,0,2,6,4,15
