graph_id,u,scc_size,scc_edges_inside,scc_edges_to_other,scc_largest_path_sum,scc_longest_dfs_path,outdegree_inside_scc,outdegree_outside_scc,indegree_inside_scc,longest_path_using_dfs_paths,first_dfs_path_used,y
53,7,30,220,0,30,30,6,0,11,28,28,28
53,8,30,220,0,30,30,5,0,7,27,27,27
53,9,30,220,0,30,30,10,0,3,19,19,19
53,10,30,220,0,30,30,8,0,10,26,26,26
53,11,30,220,0,30,30,9,0,4,18,18,18
53,12,30,220,0,30,30,2,0,6,29,29,29
53,13,30,220,0,30,30,7,0,8,22,22,22
53,14,30,220,0,30,30,10,0,7,24,24,24
53,15,30,220,0,30,30,10,0,6,22,22,22
53,16,30,220,0,30,30,3,0,13,27,27,27
53,17,30,220,0,30,30,10,0,5,23,23,23
53,18,30,220,0,30,30,8,0,8,16,16,16
53,19,30,220,0,30,30,7,0,8,16,16,16
53,20,30,220,0,30,30,4,0,10,10,10,10
53,21,30,220,0,30,30,9,0,10,13,13,13
53,22,30,220,0,30,30,5,0,6,13,13,13
53,23,30,220,0,30,30,4,0,12,24,24,24
53,24,30,220,0,30,30,7,0,8,8,8,8
53,25,30,220,0,30,30,9,0,6,9,9,9
53,26,30,220,0,30,30,9,0,6,6,6,6
53,27,30,220,0,30,30,8,0,5,7,7,7
53,28,30,220,0,30,30,9,0,13,20,20,20
53,29,30,220,0,30,30,6,0,6,9,9,9
54,0,30,194,0,30,30,3,0,8,30,30,30
54,1,30,194,0,30,30,8,0,7,28,28,28
54,2,30,194,0,30,30,7,0,6,27,27,27
54,3,30,194,0,30,30,11,0,9,29,29,29
54,4,30,194,0,30,30,7,0,5,27,27,27
54,5,30,194,0,30,30,7,0,8,27,27,27
54,6,30,194,0,30,30,7,0,4,25,25,25
54,7,30,194,0,30,30,9,0,4,29,29,29
54,8,30,194,0,30,30,4,0,8,29,29,29
54,9,30,194,0,30,30,5,0,5,26,26,26
54,10,30,194,0,30,30,5,0,4,8,8,8
54,11,30,194,0,30,30,3,0,9,27,27,27
54,12,30,194,0,30,30,8,0,4,17,17,17
54,13,30,194,0,30,30,6,0,9,24,24,24
54,14,30,194,0,30,30,10,0,4,6,6,6
54,15,30,194,0,30,30,7,0,6,18,18,18
54,16,30,194,0,30,30,7,0,4,21,21,21
54,17,30,194,0,30,30,10,0,6,25,25,25
54,18,30,194,0,30,30,6,0,5,24,24,24
54,19,30,194,0,30,30,5,0,8,11,11,11
54,20,30,194,0,30,30,4,0,7,14,14,14
54,21,30,194,0,30,30,5,0,8,14,14,14
54,22,30,194,0,30,30,4,0,6,23,23,23
54,23,30,194,0,30,30,6,0,8,9,9,9
54,24,30,194,0,30,30,7,0,6,10,10,10
54,25,30,194,0,30,30,8,0,8,20,20,20
54,26,30,194,0,30,30,5,0,6,26,26,26
54,27,30,194,0,30,30,7,0,7,6,6,6
54,28,30,194,0,30,30,5,0,8,7,7,7
54,29,30,194,0,30,30,8,0,7,13,13,13
55,0,30,185,0,30,29,7,0,6,10,10,10
55,1,30,185,0,30,29,6,0,11,29,29,29
55,2,30,185,0,30,29,7,0,7,26,26,26
55,3,30,185,0,30,29,5,0,5,29,29,29
55,4,30,185,0,30,29,7,0,6,28,28,28
55,5,30,185,0,30,29,3,0,6,27,27,27
55,6,30,185,0,30,29,6,0,6,28,28,28
55,7,30,185,0,30,29,8,0,7,27,27,27
55,8,30,185,0,30,29,9,0,7,25,25,25
55,9,30,185,0,30,29,6,0,3,24,24,24
55,10,30,185,0,30,29,7,0,6,11,11,11
55,11,30,185,0,30,29,9,0,4,26,26,26
55,12,30,185,0,30,29,7,0,5,26,26,26
55,13,30,185,0,30,29,5,0,3,25,25,25
55,14,30,185,0,30,29,8,0,9,22,22,22
55,15,30,185,0,30,29,4,0,10,24,24,24
55,16,30,185,0,30,29,6,0,8,26,26,26
55,17,30,185,0,30,29,7,0,6,9,9,9
55,18,30,185,0,30,29,7,0,6,28,28,28
55,19,30,185,0,30,29,3,0,1,9,9,9
55,20,30,185,0,30,29,4,0,5,27,27,27
55,21,30,185,0,30,29,5,0,12,24,24,24
55,22,30,185,0,30,29,4,0,3,10,10,10
55,23,30,185,0,30,29,5,0,6,9,9,9
55,24,30,185,0,30,29,8,0,6,9,9,9
55,25,30,185,0,30,29,10,0,6,14,14,14
55,26,30,185,0,30,29,6,0,5,17,17,17
55,27,30,185,0,30,29,5,0,6,15,15,15
55,28,30,185,0,30,29,5,0,9,24,24,24
55,29,30,185,0,30,29,6,0,5,8,8,8
56,0,30,230,0,30,30,10,0,7,30,30,30
56,1,30,230,0,30,30,7,0,6,29,29,29
56,2,30,230,0,30,30,5,0,8,30,30,30
56,3,30,230,0,30,30,9,0,6,28,28,28
56,4,30,230,0,30,30,8,0,12,26,26,26
56,5,30,230,0,30,30,11,0,6,28,28,28
56,6,30,230,0,30,30,5,0,6,27,27,27
56,7,30,230,0,30,30,6,0,10,27,27,27
56,8,30,230,0,30,30,8,0,11,28,28,28
56,9,30,230,0,30,30,9,0,10,25,25,25
56,10,30,230,0,30,30,10,0,13,18,18,18
56,11,30,230,0,30,30,9,0,10,24,24,24
56,12,30,230,0,30,30,8,0,4,25,25,25
56,13,30,230,0,30,30,11,0,5,22,22,22
56,14,30,230,0,30,30,7,0,7,24,24,24
56,15,30,230,0,30,30,6,0,10,17,17,17
56,16,30,230,0,30,30,8,0,7,25,25,25
56,17,30,230,0,30,30,7,0,4,23,23,23
56,18,30,230,0,30,30,14,0,9,12,12,12
56,19,30,230,0,30,30,10,0,8,21,21,21
56,20,30,230,0,30,30,10,0,9,19,19,19
56,21,30,230,0,30,30,7,0,10,8,8,8
56,22,30,230,0,30,30,6,0,7,8,8,8
56,23,30,230,0,30,30,5,0,7,22,22,22
56,24,30,230,0,30,30,6,0,6,11,11,11
56,25,30,230,0,30,30,5,0,8,7,7,7
56,26,30,230,0,30,30,3,0,6,10,10,10
56,27,30,230,0,30,30,6,0,6,15,15,15
56,28,30,230,0,30,30,9,0,8,20,20,20
56,29,30,230,0,30,30,5,0,4,6,6,6
57,0,30,200,0,30,30,6,0,7,30,30,30
57,1,30,200,0,30,30,8,0,8,30,30,30
57,2,30,200,0,30,30,8,0,10,28,28,28
57,3,30,200,0,30,30,7,0,9,29,29,29
57,4,30,200,0,30,30,6,0,4,27,27,27
57,5,30,200,0,30,30,14,0,10,20,20,20
57,6,30,200,0,30,30,13,0,7,19,19,19
57,7,30,200,0,30,30,4,0,6,12,12,12
57,8,30,200,0,30,30,7,0,5,30,30,30
57,9,30,200,0,30,30,9,0,5,24,24,24
57,10,30,200,0,30,30,6,0,6,28,28,28
57,11,30,200,0,30,30,4,0,3,28,28,28
57,12,30,200,0,30,30,3,0,5,28,28,28
57,13,30,200,0,30,30,6,0,7,26,26,26
57,14,30,200,0,30,30,7,0,7,26,26,26
57,15,30,200,0,30,30,6,0,4,11,11,11
57,16,30,200,0,30,30,5,0,7,28,28,28
57,17,30,200,0,30,30,5,0,7,27,27,27
57,18,30,200,0,30,30,2,0,3,14,14,14
57,19,30,200,0,30,30,9,0,5,11,11,11
57,20,30,200,0,30,30,7,0,7,16,16,16
57,21,30,200,0,30,30,7,0,9,27,27,27
57,22,30,200,0,30,30,6,0,3,12,12,12
57,23,30,200,0,30,30,4,0,7,27,27,27
57,24,30,200,0,30,30,4,0,8,22,22,22
57,25,30,200,0,30,30,5,0,8,16,16,16
57,26,30,200,0,30,30,4,0,6,15,15,15
57,27,30,200,0,30,30,10,0,7,5,5,5
57,28,30,200,0,30,30,7,0,12,13,13,13
57,29,30,200,0,30,30,11,0,8,6,6,6
58,0,30,253,0,30,30,5,0,8,30,30,30
58,1,30,253,0,30,30,9,0,10,28,28,28
58,2,30,253,0,30,30,10,0,11,29,29,29
58,3,30,253,0,30,30,12,0,11,29,29,29
58,4,30,253,0,30,30,10,0,10,30,30,30
58,5,30,253,0,30,30,9,0,8,30,30,30
58,6,30,253,0,30,30,11,0,8,26,26,26
58,7,30,253,0,30,30,10,0,8,24,24,24
58,8,30,253,0,30,30,12,0,8,25,25,25
58,9,30,253,0,30,30,10,0,12,26,26,26
58,10,30,253,0,30,30,8,0,13,19,19,19
58,11,30,253,0,30,30,9,0,13,23,23,23
58,12,30,253,0,30,30,6,0,4,23,23,23
58,13,30,253,0,30,30,9,0,7,20,20,20
58,14,30,253,0,30,30,9,0,9,25,25,25
58,15,30,253,0,30,30,10,0,5,11,11,11
58,16,30,253,0,30,30,6,0,7,16,16,16
58,17,30,253,0,30,30,10,0,13,26,26,26
58,18,30,253,0,30,30,6,0,7,7,7,7
58,19,30,253,0,30,30,9,0,9,19,19,19
58,20,30,253,0,30,30,11,0,7,9,9,9
58,21,30,253,0,30,30,4,0,9,20,20,20
58,22,30,253,0,30,30,10,0,9,14,14,14
58,23,30,253,0,30,30,9,0,6,5,5,5
58,24,30,253,0,30,30,8,0,4,5,5,5
58,25,30,253,0,30,30,9,0,10,21,21,21
58,26,30,253,0,30,30,3,0,5,16,16,16
58,27,30,253,0,30,30,6,0,10,13,13,13
58,28,30,253,0,30,30,4,0,5,25,25,25
58,29,30,253,0,30,30,9,0,7,8,8,8
59,0,30,202,0,30,30,6,0,6,30,30,30
59,1,30,202,0,30,30,6,0,8,29,29,29
59,2,30,202,0,30,30,9,0,5,30,30,30
59,3,30,202,0,30,30,9,0,8,27,27,27
59,4,30,202,0,30,30,5,0,7,28,28,28
59,5,30,202,0,30,30,8,0,5,28,28,28
59,6,30,202,0,30,30,5,0,7,29,29,29
59,7,30,202,0,30,30,4,0,8,29,29,29
59,8,30,202,0,30,30,6,0,12,28,28,28
59,9,30,202,0,30,30,6,0,8,13,13,13
59,10,30,202,0,30,30,8,0,6,20,20,20
59,11,30,202,0,30,30,5,0,9,25,25,25
59,12,30,202,0,30,30,11,0,6,17,17,17
59,13,30,202,0,30,30,6,0,7,22,22,22
59,14,30,202,0,30,30,7,0,9,26,26,26
59,15,30,202,0,30,30,8,0,6,10,10,10
59,16,30,202,0,30,30,4,0,8,28,28,28
59,17,30,202,0,30,30,8,0,2,16,16,16
59,18,30,202,0,30,30,5,0,8,27,27,27
59,19,30,202,0,30,30,7,0,7,27,27,27
59,20,30,202,0,30,30,8,0,7,17,17,17
59,21,30,202,0,30,30,8,0,6,12,12,12
59,22,30,202,0,30,30,7,0,5,18,18,18
59,23,30,202,0,30,30,3,0,7,18,18,18
59,24,30,202,0,30,30,10,0,2,7,7,7
59,25,30,202,0,30,30,7,0,7,9,9,9
59,26,30,202,0,30,30,8,0,2,5,5,5
59,27,30,202,0,30,30,5,0,10,28,28,28
59,28,30,202,0,30,30,5,0,6,6,6,6
59,29,30,202,0,30,30,8,0,8,5,5,5
60,0,30,246,0,30,29,9,0,9,27,27,27
60,1,30,246,0,30,29,11,0,6,28,28,28
60,2,30,246,0,30,29,5,0,6,29,29,29
60,3,30,246,0,30,29,8,0,11,28,28,28
60,4,30,246,0,30,29,12,0,8,29,29,29
60,5,30,246,0,30,29,4,0,8,29,29,29
60,6,30,246,0,30,29,10,0,9,21,21,21
60,7,30,246,0,30,29,9,0,10,29,29,29
60,8,30,246,0,30,29,8,0,8,26,26,26
60,9,30,246,0,30,29,9,0,15,22,22,22
60,10,30,246,0,30,29,7,0,5,13,13,13
60,11,30,246,0,30,29,10,0,8,25,25,25
60,12,30,246,0,30,29,7,0,9,25,25,25
60,13,30,246,0,30,29,8,0,9,23,23,23
60,14,30,246,0,30,29,7,0,6,23,23,23
60,15,30,246,0,30,29,7,0,9,23,23,23
60,16,30,246,0,30,29,7,0,7,17,17,17
60,17,30,246,0,30,29,10,0,6,17,17,17
60,18,30,246,0,30,29,12,0,7,14,14,14
60,19,30,246,0,30,29,8,0,4,11,11,11
60,20,30,246,0,30,29,9,0,10,13,13,13
60,21,30,246,0,30,29,7,0,8,8,8,8
60,22,30,246,0,30,29,8,0,6,14,14,14
60,23,30,246,0,30,29,7,0,8,12,12,12
60,24,30,246,0,30,29,5,0,10,20,20,20
60,25,30,246,0,30,29,8,0,11,13,13,13
60,26,30,246,0,30,29,8,0,5,6,6,6
60,27,30,246,0,30,29,11,0,6,6,6,6
60,28,30,246,0,30,29,7,0,10,20,20,20
60,29,30,246,0,30,29,8,0,12,5,5,5
61,0,30,310,0,30,30,7,0,10,30,30,30
61,1,30,310,0,30,30,10,0,9,30,30,30
61,2,30,310,0,30,30,11,0,10,24,24,24
61,3,30,310,0,30,30,7,0,7,24,24,24
61,4,30,310,0,30,30,6,0,12,29,29,29
61,5,30,310,0,30,30,9,0,11,26,26,26
61,6,30,310,0,30,30,10,0,14,27,27,27
61,7,30,310,0,30,30,13,0,13,29,29,29
61,8,30,310,0,30,30,12,0,12,23,23,23
61,9,30,310,0,30,30,14,0,15,23,23,23
61,10,30,310,0,30,30,16,0,9,19,19,19
61,11,30,310,0,30,30,10,0,14,28,28,28
61,12,30,310,0,30,30,11,0,14,21,21,21
61,13,30,310,0,30,30,10,0,10,20,20,20
61,14,30,310,0,30,30,11,0,6,27,27,27
61,15,30,310,0,30,30,11,0,10,14,14,14
61,16,30,310,0,30,30,13,0,8,20,20,20
61,17,30,310,0,30,30,11,0,7,16,16,16
61,18,30,310,0,30,30,6,0,10,17,17,17
61,19,30,310,0,30,30,11,0,14,18,18,18
61,20,30,310,0,30,30,10,0,10,14,14,14
61,21,30,310,0,30,30,9,0,14,15,15,15
61,22,30,310,0,30,30,12,0,6,14,14,14
61,23,30,310,0,30,30,8,0,10,12,12,12
61,24,30,310,0,30,30,12,0,5,16,16,16
61,25,30,310,0,30,30,10,0,10,4,4,4
61,26,30,310,0,30,30,9,0,15,6,6,6
61,27,30,310,0,30,30,9,0,9,9,9,9
61,28,30,310,0,30,30,12,0,10,8,8,8
61,29,30,310,0,30,30,10,0,6,5,5,5
62,0,30,266,0,30,30,12,0,11,30,30,30
62,1,30,266,0,30,30,7,0,6,29,29,29
62,2,30,266,0,30,30,11,0,10,28,28,28
62,3,30,266,0,30,30,11,0,6,22,22,22
62,4,30,266,0,30,30,7,0,3,15,15,15
62,5,30,266,0,30,30,7,0,8,28,28,28
62,6,30,266,0,30,30,8,0,10,30,30,30
62,7,30,266,0,30,30,9,0,12,28,28,28
62,8,30,266,0,30,30,7,0,9,25,25,25
62,9,30,266,0,30,30,5,0,12,27,27,27
62,10,30,266,0,30,30,11,0,9,9,9,9
62,11,30,266,0,30,30,4,0,9,28,28,28
62,12,30,266,0,30,30,9,0,11,27,27,27
62,13,30,266,0,30,30,13,0,9,16,16,16
62,14,30,266,0,30,30,11,0,10,22,22,22
62,15,30,266,0,30,30,8,0,7,26,26,26
62,16,30,266,0,30,30,7,0,6,14,14,14
62,17,30,266,0,30,30,8,0,7,6,6,6
62,18,30,266,0,30,30,10,0,4,8,8,8
62,19,30,266,0,30,30,7,0,12,21,21,21
62,20,30,266,0,30,30,8,0,10,11,11,11
62,21,30,266,0,30,30,11,0,9,18,18,18
62,22,30,266,0,30,30,8,0,14,18,18,18
62,23,30,266,0,30,30,13,0,9,13,13,13
62,24,30,266,0,30,30,8,0,7,11,11,11
62,25,30,266,0,30,30,5,0,8,20,20,20
62,26,30,266,0,30,30,8,0,15,21,21,21
62,27,30,266,0,30,30,11,0,7,7,7,7
62,28,30,266,0,30,30,13,0,6,9,9,9
62,29,30,266,0,30,30,9,0,10,17,17,17
63,0,30,192,0,30,29,3,0,8,29,29,29
63,1,30,192,0,30,29,5,0,8,27,27,27
63,2,30,192,0,30,29,4,0,5,29,29,29
63,3,30,192,0,30,29,6,0,6,25,25,25
63,4,30,192,0,30,29,7,0,6,26,26,26
63,5,30,192,0,30,29,8,0,5,26,26,26
63,6,30,192,0,30,29,8,0,6,24,24,24
63,7,30,192,0,30,29,7,0,5,23,23,23
63,8,30,192,0,30,29,8,0,8,25,25,25
63,9,30,192,0,30,29,5,0,9,27,27,27
63,10,30,192,0,30,29,3,0,1,20,20,20
63,11,30,192,0,30,29,11,0,9,26,26,26
63,12,30,192,0,30,29,4,0,3,8,8,8
63,13,30,192,0,30,29,6,0,5,24,24,24
63,14,30,192,0,30,29,8,0,6,18,18,18
63,15,30,192,0,30,29,4,0,5,7,7,7
63,16,30,192,0,30,29,10,0,8,16,16,16
63,17,30,192,0,30,29,6,0,10,10,10,10
63,18,30,192,0,30,29,10,0,7,20,20,20
63,19,30,192,0,30,29,8,0,9,23,23,23
63,20,30,192,0,30,29,6,0,3,6,6,6
63,21,30,192,0,30,29,9,0,8,18,18,18
63,22,30,192,0,30,29,6,0,9,25,25,25
63,23,30,192,0,30,29,2,0,7,28,28,28
63,24,30,192,0,30,29,7,0,3,9,9,9
63,25,30,192,0,30,29,5,0,5,12,12,12
63,26,30,192,0,30,29,7,0,7,11,11,11
63,27,30,192,0,30,29,5,0,8,16,16,16
63,28,30,192,0,30,29,3,0,4,17,17,17
63,29,30,192,0,30,29,11,0,9,13,13,13
64,0,29,152,5,30,27,6,0,6,24,23,24
64,1,29,152,5,30,27,4,0,8,28,27,28
64,2,29,152,5,30,27,3,1,3,19,18,19
64,3,29,152,5,30,27,7,0,2,26,25,26
64,4,29,152,5,30,27,5,0,9,25,24,25
64,5,29,152,5,30,27,4,0,5,19,18,19
64,6,29,152,5,30,27,5,0,4,23,22,23
64,7,29,152,5,30,27,6,0,8,24,23,24
64,8,29,152,5,30,27,6,0,7,27,26,27
64,9,29,152,5,30,27,8,0,2,24,23,24
64,10,29,152,5,30,27,6,1,5,15,14,15
64,11,29,152,5,30,27,3,1,4,18,17,18
64,12,29,152,5,30,27,4,0,6,21,20,21
64,13,29,152,5,30,27,3,0,4,25,24,25
64,14,29,152,5,30,27,5,0,8,18,17,18
64,15,29,152,5,30,27,4,1,4,11,10,11
64,16,29,152,5,30,27,3,0,7,23,22,23
64,17,29,152,5,30,27,7,0,4,12,11,12
64,18,29,152,5,30,27,8,0,5,10,9,10
64,19,29,152,5,30,27,8,1,8,11,10,11
64,20,29,152,5,30,27,7,0,4,17,16,17
64,21,29,152,5,30,27,6,0,5,9,8,9
64,22,29,152,5,30,27,5,0,4,19,18,19
64,23,29,152,5,30,27,5,0,7,22,21,22
64,24,29,152,5,30,27,8,0,5,12,11,12
64,25,29,152,5,30,27,6,0,6,24,23,24
64,26,29,152,5,30,27,3,0,2,24,23,24
64,27,1,0,0,1,1,0,0,0,1,1,1
64,28,29,152,5,30,27,5,0,5,8,7,8
64,29,29,152,5,30,27,2,0,5,14,13,14
65,0,30,192,0,30,29,9,0,9,29,29,29
65,1,30,192,0,30,29,5,0,8,27,27,27
65,2,30,192,0,30,29,7,0,9,29,29,29
65,3,30,192,0,30,29,6,0,2,28,28,28
65,4,30,192,0,30,29,4,0,5,27,27,27
65,5,30,192,0,30,29,7,0,4,21,21,21
65,6,30,192,0,30,29,11,0,8,26,26,26
65,7,30,192,0,30,29,7,0,4,10,10,10
65,8,30,192,0,30,29,9,0,9,23,23,23
65,9,30,192,0,30,29,6,0,8,23,23,23
65,10,30,192,0,30,29,7,0,9,27,27,27
65,11,30,192,0,30,29,4,0,9,29,29,29
65,12,30,192,0,30,29,8,0,8,21,21,21
65,13,30,192,0,30,29,3,0,2,28,28,28
65,14,30,192,0,30,29,6,0,7,28,28,28
65,15,30,192,0,30,29,5,0,3,23,23,23
65,16,30,192,0,30,29,3,0,4,22,22,22
65,17,30,192,0,30,29,6,0,7,9,9,9
65,18,30,192,0,30,29,9,0,4,12,12,12
65,19,30,192,0,30,29,5,0,6,26,26,26
65,20,30,192,0,30,29,6,0,6,8,8,8
65,21,30,192,0,30,29,4,0,7,19,19,19
65,22,30,192,0,30,29,7,0,6,26,26,26
65,23,30,192,0,30,29,7,0,11,21,21,21
65,24,30,192,0,30,29,8,0,9,8,8,8
65,25,30,192,0,30,29,10,0,3,8,8,8
65,26,30,192,0,30,29,6,0,10,17,17,17
65,27,30,192,0,30,29,4,0,6,22,22,22
65,28,30,192,0,30,29,7,0,3,9,9,9
65,29,30,192,0,30,29,6,0,6,11,11,11
66,0,29,154,4,30,27,3,0,4,26,25,26
66,1,29,154,4,30,27,4,1,2,23,22,23
66,2,29,154,4,30,27,7,0,5,26,25,26
66,3,29,154,4,30,27,5,0,5,19,18,19
66,4,29,154,4,30,27,8,0,3,18,17,18
66,5,29,154,4,30,27,5,0,5,25,24,25
66,6,29,154,4,30,27,3,0,6,25,24,25
66,7,29,154,4,30,27,4,0,7,27,26,27
66,8,29,154,4,30,27,3,0,6,17,16,17
66,9,29,154,4,30,27,5,0,5,28,27,28
66,10,29,154,4,30,27,8,0,3,24,23,24
66,11,1,0,0,1,1,0,0,0,1,1,1
66,12,29,154,4,30,27,6,1,6,23,22,23
66,13,29,154,4,30,27,6,0,6,19,18,19
66,14,29,154,4,30,27,9,0,7,13,12,13
66,15,29,154,4,30,27,4,0,4,24,23,24
66,16,29,154,4,30,27,7,0,5,22,21,22
66,17,29,154,4,30,27,3,0,3,18,17,18
66,18,29,154,4,30,27,4,0,8,24,23,24
66,19,29,154,4,30,27,2,0,7,23,22,23
66,20,29,154,4,30,27,4,1,4,23,22,23
66,21,29,154,4,30,27,5,0,7,17,16,17
66,22,29,154,4,30,27,8,0,7,15,14,15
66,23,29,154,4,30,27,6,0,5,10,9,10
66,24,29,154,4,30,27,5,1,12,10,9,10
66,25,29,154,4,30,27,2,0,3,12,11,12
66,26,29,154,4,30,27,8,0,6,11,10,11
66,27,29,154,4,30,27,6,0,4,14,13,14
66,28,29,154,4,30,27,5,0,3,14,13,14
66,29,29,154,4,30,27,9,0,6,9,8,9
67,0,30,281,0,30,30,9,0,8,30,30,30
67,1,30,281,0,30,30,12,0,7,29,29,29
67,2,30,281,0,30,30,9,0,10,30,30,30
67,3,30,281,0,30,30,5,0,9,27,27,27
67,4,30,281,0,30,30,10,0,8,27,27,27
67,5,30,281,0,30,30,9,0,14,28,28,28
67,6,30,281,0,30,30,11,0,9,28,28,28
67,7,30,281,0,30,30,10,0,11,24,24,24
67,8,30,281,0,30,30,7,0,13,24,24,24
67,9,30,281,0,30,30,10,0,10,17,17,17
67,10,30,281,0,30,30,7,0,6,18,18,18
67,11,30,281,0,30,30,11,0,10,24,24,24
67,12,30,281,0,30,30,5,0,12,25,25,25
67,13,30,281,0,30,30,10,0,8,24,24,24
67,14,30,281,0,30,30,8,0,7,8,8,8
67,15,30,281,0,30,30,14,0,7,12,12,12
67,16,30,281,0,30,30,8,0,7,7,7,7
67,17,30,281,0,30,30,8,0,8,19,19,19
67,18,30,281,0,30,30,6,0,6,23,23,23
67,19,30,281,0,30,30,12,0,6,26,26,26
67,20,30,281,0,30,30,8,0,13,15,15,15
67,21,30,281,0,30,30,8,0,12,24,24,24
67,22,30,281,0,30,30,10,0,8,20,20,20
67,23,30,281,0,30,30,13,0,11,6,6,6
67,24,30,281,0,30,30,7,0,11,21,21,21
67,25,30,281,0,30,30,10,0,9,6,6,6
67,26,30,281,0,30,30,8,0,11,10,10,10
67,27,30,281,0,30,30,13,0,9,16,16,16
67,28,30,281,0,30,30,12,0,9,7,7,7
67,29,30,281,0,30,30,11,0,12,12,12,12
68,0,30,298,0,30,30,7,0,9,30,30,30
68,1,30,298,0,30,30,9,0,11,29,29,29
68,2,30,298,0,30,30,17,0,18,29,29,29
68,3,30,298,0,30,30,10,0,8,28,28,28
68,4,30,298,0,30,30,10,0,12,28,28,28
68,5,30,298,0,30,30,12,0,17,29,29,29
68,6,30,298,0,30,30,8,0,7,28,28,28
68,7,30,298,0,30,30,9,0,9,24,24,24
68,8,30,298,0,30,30,9,0,5,27,27,27
68,9,30,298,0,30,30,11,0,8,26,26,26
68,10,30,298,0,30,30,12,0,12,27,27,27
68,11,30,298,0,30,30,11,0,7,18,18,18
68,12,30,298,0,30,30,3,0,9,29,29,29
68,13,30,298,0,30,30,11,0,13,28,28,28
68,14,30,298,0,30,30,6,0,4,23,23,23
68,15,30,298,0,30,30,12,0,6,12,12,12
68,16,30,298,0,30,30,10,0,13,22,22,22
68,17,30,298,0,30,30,10,0,6,6,6,6
68,18,30,298,0,30,30,11,0,13,17,17,17
68,19,30,298,0,30,30,7,0,10,12,12,12
68,20,30,298,0,30,30,11,0,12,18,18,18
68,21,30,298,0,30,30,13,0,12,17,17,17
68,22,30,298,0,30,30,15,0,10,18,18,18
68,23,30,298,0,30,30,11,0,11,11,11,11
68,24,30,298,0,30,30,8,0,9,14,14,14
68,25,30,298,0,30,30,9,0,6,11,11,11
68,26,30,298,0,30,30,9,0,10,5,5,5
68,27,30,298,0,30,30,7,0,6,5,5,5
68,28,30,298,0,30,30,9,0,13,21,21,21
68,29,30,298,0,30,30,11,0,12,9,9,9
69,0,30,278,0,30,30,6,0,6,30,30,30
69,1,30,278,0,30,30,4,0,3,25,25,25
69,2,30,278,0,30,30,9,0,12,28,28,28
69,3,30,278,0,30,30,10,0,8,24,24,24
69,4,30,278,0,30,30,10,0,10,29,29,29
69,5,30,278,0,30,30,8,0,10,25,25,25
69,6,30,278,0,30,30,9,0,11,28,28,28
69,7,30,278,0,30,30,11,0,10,23,23,23
69,8,30,278,0,30,30,6,0,9,28,28,28
69,9,30,278,0,30,30,8,0,6,24,24,24
69,10,30,278,0,30,30,14,0,14,19,19,19
69,11,30,278,0,30,30,12,0,7,20,20,20
69,12,30,278,0,30,30,13,0,17,6,6,6
69,13,30,278,0,30,30,11,0,7,28,28,28
69,14,30,278,0,30,30,11,0,5,11,11,11
69,15,30,278,0,30,30,11,0,14,22,22,22
69,16,30,278,0,30,30,10,0,11,16,16,16
69,17,30,278,0,30,30,9,0,8,16,16,16
69,18,30,278,0,30,30,5,0,12,27,27,27
69,19,30,278,0,30,30,8,0,6,20,20,20
69,20,30,278,0,30,30,8,0,6,11,11,11
69,21,30,278,0,30,30,11,0,13,24,24,24
69,22,30,278,0,30,30,12,0,10,13,13,13
69,23,30,278,0,30,30,5,0,9,19,19,19
69,24,30,278,0,30,30,11,0,9,8,8,8
69,25,30,278,0,30,30,11,0,6,5,5,5
69,26,30,278,0,30,30,8,0,8,17,17,17
69,27,30,278,0,30,30,11,0,12,7,7,7
69,28,30,278,0,30,30,9,0,10,12,12,12
69,29,30,278,0,30,30,7,0,9,6,6,6
70,0,30,318,0,30,30,8,0,9,30,30,30
70,1,30,318,0,30,30,9,0,10,29,29,29
70,2,30,318,0,30,30,13,0,15,28,28,28
70,3,30,318,0,30,30,9,0,9,24,24,24
70,4,30,318,0,30,30,14,0,10,29,29,29
70,5,30,318,0,30,30,13,0,11,23,23,23
70,6,30,318,0,30,30,11,0,10,27,27,27
70,7,30,318,0,30,30,13,0,11,26,26,26
70,8,30,318,0,30,30,11,0,8,26,26,26
70,9,30,318,0,30,30,12,0,8,22,22,22
70,10,30,318,0,30,30,8,0,10,30,30,30
70,11,30,318,0,30,30,14,0,14,27,27,27
70,12,30,318,0,30,30,7,0,11,20,20,20
70,13,30,318,0,30,30,7,0,10,25,25,25
70,14,30,318,0,30,30,10,0,12,19,19,19
70,15,30,318,0,30,30,12,0,6,12,12,12
70,16,30,318,0,30,30,13,0,14,17,17,17
70,17,30,318,0,30,30,10,0,12,20,20,20
70,18,30,318,0,30,30,12,0,9,6,6,6
70,19,30,318,0,30,30,8,0,10,16,16,16
70,20,30,318,0,30,30,11,0,8,13,13,13
70,21,30,318,0,30,30,11,0,13,16,16,16
70,22,30,318,0,30,30,8,0,10,12,12,12
70,23,30,318,0,30,30,13,0,5,8,8,8
70,24,30,318,0,30,30,10,0,14,11,11,11
70,25,30,318,0,30,30,10,0,14,13,13,13
70,26,30,318,0,30,30,10,0,13,14,14,14
70,27,30,318,0,30,30,10,0,9,8,8,8
70,28,30,318,0,30,30,9,0,11,6,6,6
70,29,30,318,0,30,30,12,0,12,14,14,14
71,0,30,240,0,30,30,9,0,9,30,30,30
